,rating,review_text
6146,4,"Amei a entrega de vocês, prevista para ser final de Dezembro, não levou 7 dias, Parabéns."
3289,3,Ótimo produto chegou rápido e perfeito Parabéns a Americanas sou cliente assídua e adoro!
8010,4,"ótimo produto,superou as expectativas.  recomendo,só atrasou a entrega."
2280,0,"O produto no anuncio diz que tem 1,65 de largura e quando chegou o mesmo tem 1,95. Vc compra para um determinado espaço e não consegue utilizar o produto."
9582,4,O Material do livro é de ótima qualidade. A leitura é leve e divertida. Meu irmão adorou!
5257,3,Gostei muito desse produto. Fica muito bonitinho após montado.
5630,0,"Não chegou o produto desejado, pela imagem era um produto aberto e veio um assento fechado"
3612,4,Superou minhas espectativas e atendeu as minhas necessidades.
2581,0,Quebrou uma pecinha que segura a lâmina. Poderiam ter reforçado essa parte do produto.
7441,2,a boneca é barbie porem nao tem o cabelo e a cor do vestido como o anuncio
1694,4,"Quero comprar pra casa todaaaa! Preço excelente e qualidade nota mil! A loja Lcg eletro foi muito atenciosa na compra, super recomendo!"
6820,4,"""Tudo chegou conforme prometido.  Foi um presente pro meu neto e eu aproveitei inclusive a embalagem em que veio. Uma espécie de """"pasta"""" de papelão que eu forrei pra presente. Meu neto adorou! Obrigada a todos da Americanas.com e feliz 2018! Gleyse"""
2569,4,"Produto entregue no prazo, e com embalagem apropriada, pois trata-se de um item frágil."
9750,2,"Como foi presente a pessoa relatou que chegou em boas condições e está gostando muito da almofada bandeja, pois é um acessório muito útil para a rotina de estudos em casa."
258,0,Quase 2mil reais num copo? preço absurdo                                                                         .
5692,0,"Comprei pelo parceiro madeira madeira Prazo de entrega era de 26/12 e ate agora NADA da minha mesa, fiz varios planos pro final de ano e fui fustrada. Não recebi nenhuma resposta do madeira madeira, e estou bem chateada com a falta de comprometimento com os clientes"
6985,4,Muito satisfeita pela pontualidade da entrega❤. O Produto chegou em perfeita estado.... Recomendo concerte zagueiro visto para todos que conheço sim.
6346,4,Ótimo custo benefício.Câmera boa.Me atende perfeitamente.
9969,3,"Atende as necessidades, creio apenas que poderia ser feito com um material mais firme, mas de uma maneira geral não tenho do que reclamar."
7211,2,Adorei a cor. Não gruda nada. Usei uma vez só. Espero que continuem com a msm qualidade
9614,3,"Excelente esponja em tamanho reduzido para aplicar corretivo na área das olheiras, funciona ainda melhor molhada!"
2480,3,"gostei bastante, a entrega tudo certo e chegou antes do prazo, recomendo."
2372,2,"Apesar de ser paralelo,  funciona bem............."
2776,4,Ficaram lindas em casa e são muito resistentes! Atendimento da loja lcg eletro excelente! Recomendo
9847,0,Acredito que tenham errado ao rotular a caixa: O modelo descrito na caixa (e que comprei) é o de 18 marchas enquanto o conteúdo é o modelo sem marchas. Informei o site sobre o equívoco dias antes do natal. Até hoje (08/01/18) nada aconteceu.
153,4,Gostei muito porque firma bem todas as cordas e não deixa trastejar !
4910,4,Celular muito bom.  Atende as espectativas! Todas as funções são ótimas.  Snap câmera perfeito.
1754,4,"atende perfeitamente as minhas necessidades, ventila muito bem, além de o preço ser bem convidativo ,estou satisfeita com a compra."
3844,4,"Ótima televisão, além de muito bonita. Super recomendo."
2308,1,O relógio é muito ruim.  Sugiro interromper a venda. O aparelho é bem fraco e não recomendo
8234,0,iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiixxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
9329,4,"Ela é muito requintada, podendo ser usada para outras finalidades como fruteira e etc. Amei !"
6290,4,Ótimas reflexões dos autores que retratam de forma muito clara e prazerosa.
1742,0,"Não chegou, não posso avaliar. Precisei do produto para o Natal, mas nada ainda. Sei que a data de entregar máximo é dia 24/01, mas esperava maia agilidade na entrega. Att,"
78,4,"Linda bola de pelúcia, acabamento impecável! Poderiam fazer em um tamanho pequeno também, para bebês. Mas o produto é muito bom."
6558,2,"Pena que nao veio o game Fifa via Download... acessamos e procuramos, não consta nada! :("
627,0,"Farei imediatamente uma reclamação para o SAC e ouvidoria das Lojas Americanas, da qual sou cliente há muito tempo e isso nunca havia ocorrido. Espero ser ressarcido imediatamente ou buscarei meus direitos."
6792,3,"Podem comprar recomendo o celular, meu filho adorou!!"
3802,4,"Produto muito bom!! AOC pra quem não sabe, é uma das maiores fabricantes de telas LCD e LED do mundo, sem contar que é pioneira na fabricação de televisores mundo afora."
5143,0,"Aparece o controle multicolorido na imagem mas ele só tem 3 cores, vermelho, azul e verde."
1329,3,"Poderia ser excelente se o cano fosse um pouco mais longo e a luva maior e mais grossa. Consegui um resultado melhor usando a taboa e não o cabide, pois ele é solto e não tem apoio, então precisamos apoiar com a mão e o vapor é muito quente. Nesse caso a luva é ineficiente."
9673,0,"Não funciona e demorou muito para chegar. Ele grava até uma parte, depois só aparece a imagem do ícone salvo. Quando você clica para abrir, o arquivo diz estar corrompido ou não gravado e não abre!"
3746,4,"Só achei ruim ele ter vindo sem o saquinho, veio um pouco riscado, mas o livro em si é lindo e encantador."
907,0,ja tem mais de 30 dias e nada do meu produto chegar.
7109,3,"muito bom, produto supera as expectativas... excelente custo beneficio"
9659,4,"""Muito boa a apresentação do livro. Interessante fazer um """"diário"""" por 5 anos... ver as mudanças que passamos..."""
919,3,produto atende 100% minhas necessidades e expectativas.
5645,4,"Obrigado Apple, Americanas e transportadora Direct. Vocês deram show no tratamento do consumidor, pois eu comprei o mencionado iPhone (se não me engano) no dia 5, 6 ou 7/12/17 e a referida transportadora fez a entrega no dia 9/12/17, ou seja, vocês voaram, hahaha. Ele tem uma qualidade enorme, é bonitão, chegou bem embalado e está tudo certinho. Abraços!!!"
9091,1,Não gostei do acabamento. Veio suja e com um dos pés faltando é outro com defeito.
8547,0,Produto não recebido até o momento Pedido postado em 12.12.17 previsão de entrega 27.12 e até hoje o status da entrega não. Muda.
317,0,"Excelente custo beneficio, Com esse preço dei pra minha família toda...recomendo"
8263,3,Entrega antes do prazo..produto ótimo pelo valor...muito sastifeita atende minhas necessidades ..super indico site super confiável já comprei vários produtos americanas está de parabéns
438,4,Aparelho superou todas minhas expectativas super recomendo vendedor entregou bem antes da data prevista nota 1000
1264,2,Só achei que viria com controle remoto. Deveriam incluir esse item.
7777,3,"O atendimento foi muito bom, o produto otimo não tem nem o que dizer. Só não vou dar excelente por que estou com o produto a pouco tempo, pois estava de viagem, então se der problema ou algo do tipo (espero que não) eu possa trocar, parabéns positivo que esta me surpreendendo a cada dia e parabéns lojas americanas pelo atendimento e pela preocupação, com certeza voltarei a comprar com a loja."
6470,4,"Excelente produto, jogo espetacular. Recomendo a todos."
4614,3,O fogão é bem igual ao da foto. Chegou muito antes do prazo estipulado pela empresa...adorei
7957,1,"Achei que comprando pela internet eu estaria pegando o melhor preço, mas depois fui olhar em algumas lojas físicas como PBKids ou RiHappy e o valor real do produto é R$99."
1560,3,"Prouduto chegou antes do prazo! Já utilizava o produto anteriormente, ótimo produto pra quem gosta sempre de andar perfumado!"
3367,0,"Barulhenta, a qualidade de acabamento caiu muito, falta acessório - espátula -"
7491,4,"Ótima tv, qualidade de imagem impecável e sem contar a entrega super rápida..."
501,0,Nao vale nada nao recomendo windows phone nao presta
4660,0,"Produto muito ruim , produto totalmente diferente das fotos do anuncio , acabamento de pessima qualidade , o produto do anuncio tem um acabamento muito melhor do que a loja me enviou , nao recomendo a ninguem !"
6822,4,muito bom o produto meu filho adoro e bao que a gente interage muito para montar
2427,0,"O produto não agradou. Imagem não nítida, foco não ajusta em nenhuma hipótese, quando amplia a imagem fica mais desfocada. Realizei a devolução do produto."
3915,4,"Superou minhas expectativas...atende todas minhas necessidades, a entrega super rápida... não deixo de comprar nas Americanas"
9577,3,"super fofo, boa qualidade, recomendo super fofo, boa qualidade, recomendo"
6592,2,"Efetuei a compra do produto, entrega aconteceu dentro do prazo porem:  - O produto NÃO ESTAVA EMBALADO  Como resido em condomínio e estava viajando, o condomínio inteiro conseguiu ver o produto considerei isso uma falta de respeito. Será caro embalar o produto com um papel?"
9511,2,"Produto atende bem a minha necessidade , sem problemas na entrega e dentro do prazo . Recomendo a compra ."
8067,3,"Deixou a desejar quanto o lançamento das informações no sistema, ois ate hoje aparece no meu perfil como aguardando Nota Fiscal para despache da mercadoria...  E o SAC de difícil contato e o chat eh uma maquina que não resolve nada.  Exceto  essas situações, o produto chegou dentro do prazo estipulado e material de boa qualidade..."
109,4,"Celular fantástico. Rápido, muita capacidade, leve, tira fotos de altíssima qualidade e muito fácil de usar."
8388,4,"Quando soube que vinha com uma 1080 não pensei duas vezes, vendi meu carro e pedi empréstimo em 2 bancos pra ter essa máquina agressiva. Venho rodando League of Legends com mais de 200 fps, ganks precisos e wards bem colocadas devido ao grande poder do notebook.  Michel Toledo"
1066,4,"Comprei um para mim... adorei! Comprei mais 2 para presente!, de capa dura.Livro mistura fatos históricos (Babilônia, China, Jerusalém, Inglaterra, ...) com batalhas de anjos do começo do mundo até atualmente (o livro continua atual) de uma maneira que prende atenção do começo ao fim. História, aventura e romance, uma viagem incrível por um mundo fantástico e nos trás o orgulho por ter sido escrito por um brasileiro, jornalista! Maravilhoso!"
9364,2,A americanas  eata abusando no valor do frete... quase 60 reais para entregar em SP?! É 50% do valor so produto. aí não dá...
803,0,COMPREI E NÃO RECEBI E A AMERICANAS MANDA E-MAIL PARA EU AVALIAR?? NÃO RECOMENDO
9359,3,"""Olha vocês  das Lojas Americanas estão mais... muito... muito mesmo por fora de games. Nos games respiramos jogos. E ver um anuncio desses, é burrices Lojas Americanas .  Quem na sua sã consciência vai pagar um valor desse. se pode compra um console de maior capacidade e  com mais 2 jogos grátis top por menor preço. A loja Nagem   representante oficial da Microsoft no brasil, é muito mais eficiente e bons preços, VEJAM. Bom  correm lá galera"
6677,4,"fiquei super satisfeito com a compra, o pen drive funciona muito bem"
8292,4,"O produto chegou antes do prazo. A caixa da encomenda  estava bastante amassada mas nada que interferisse no produto. Recomendo, o aparelho é perfeito. Para quem não souber ele solicita um Pin na tela inicial que se refere uma senha que deverá ser cadastrada e não ao Pin do chip como eu pensava."
6648,4,"MUITO LEVE E PRATICO FÁCIL DE LEVA, ÓTIMO PRA TRABALHOS DE FACULDADE."
842,2,"Atendendo às minhas expectativas por enquanto, gostei mais ainda do carregador de bateria."
8297,4,"Realizei a compra dia 29/12 e até hoje 06/01 a empresa Polishop não liberou nem a nota fiscal do produto, complicado!!!   Vou aguardar para ver como isso vai terminar...  Alex"
6187,1,Como posso avaliar o produto se nem mesmo a nota fiscal foi emitida ainda?
2829,4,"O andador é ótimo e interativo, fazendo com que a criança fique atenda a qualquer tipo de barulho ou movimentação!  Ele é super seguro, não tomba, em degraus ele contém um sistema de segurança que trava o andador e ele não consegue avançar, excelente produto! Meu filho está aproveitando muito! Agradeço a entrega rápida e antes do devido prazo da Americanas!"
8577,3,"Muito bom, vou comprar outra!  Parabéns e sucesso Feliz 2018"
2538,3,Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas. Produto muito bom. Atende as expectativas.
4043,4,Excelente custo benefício  A câmera é de alta qualidade e a entrega foi muito rápida. Superou expectativas
9553,0,"Comprei esse microondas na black friday e depois que eu paguei o boleto vocês confirmaram a compra e simplesmente cancaelaram a venda. Alias, péssimo serviço de atendimento. Por mais que tentemos resolver as coisas nunca se resolve. Quero meu dinheiro de volta."
